target_end_date,location,horizon,model,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2026-01-03,36,0.0,UNC_IDD-InfluPaint,100.49068259808222,0.0,5.944483562202609,94.54619903587964,-0.19999999999999996,True,True,86.99036346432013
2026-01-10,36,1.0,UNC_IDD-InfluPaint,469.52667171615917,307.6599245861866,0.0,161.86674712997257,0.8,False,True,850.51567351214
2026-01-17,36,2.0,UNC_IDD-InfluPaint,848.3998522023288,641.2601915308492,0.0,207.13966067147976,0.95,False,False,1383.3575017282128
2026-01-24,36,3.0,UNC_IDD-InfluPaint,746.0538170440931,543.5489153866882,0.0,202.50490165740493,0.95,False,False,1245.9615639990611
2026-01-03,37,0.0,UNC_IDD-InfluPaint,100.33059227944479,10.473561800607316,0.0,89.85703047883747,0.30000000000000004,True,True,116.89147516111962
2026-01-10,37,1.0,UNC_IDD-InfluPaint,539.1282330605042,393.4283465000038,0.0,145.69988656050032,0.9,False,True,942.7381147779597
2026-01-17,37,2.0,UNC_IDD-InfluPaint,535.5940142890902,404.0750608775534,0.0,131.5189534115367,0.95,False,False,879.9966147631767
2026-01-24,37,3.0,UNC_IDD-InfluPaint,292.72313444782503,198.3641353562803,0.0,94.35899909154476,0.9,False,True,491.42385163249514
2026-01-10,27,0.0,UNC_IDD-InfluPaint,347.7505281840667,317.01606073529217,0.0,30.734467448774534,1.0,False,False,448.04546638290003
2026-01-17,27,1.0,UNC_IDD-InfluPaint,462.40108441205746,418.11506683225406,0.0,44.28601757980348,1.0,False,False,593.4932034806684
2026-01-24,27,2.0,UNC_IDD-InfluPaint,392.3542599382148,343.7858780690476,0.0,48.5683818691673,1.0,False,False,545.4337614221063
2026-01-31,27,3.0,UNC_IDD-InfluPaint,328.20728575201656,273.3553387906382,0.0,54.851946961378424,1.0,False,False,483.5368732439863
2026-01-10,36,0.0,UNC_IDD-InfluPaint,539.3056621598198,451.6477549565904,0.0,87.65790720322933,0.98,False,False,820.2430939973992
2026-01-17,36,1.0,UNC_IDD-InfluPaint,993.0876693360005,853.2660862608137,0.0,139.8215830751867,1.0,False,False,1394.7187817061217
2026-01-24,36,2.0,UNC_IDD-InfluPaint,827.2194516093034,661.8789041372926,0.0,165.3405474720108,0.98,False,False,1232.996376306279
2026-01-31,36,3.0,UNC_IDD-InfluPaint,687.0168201056771,513.821872094718,0.0,173.194948010959,0.98,False,False,1064.2135304861813
2026-01-10,37,0.0,UNC_IDD-InfluPaint,684.4013950749462,631.3922892920809,0.0,53.00910578286514,1.0,False,False,902.6313592462438
2026-01-17,37,1.0,UNC_IDD-InfluPaint,688.6779528607035,632.0119874971331,0.0,56.66596536357052,1.0,False,False,879.2044101307631
2026-01-24,37,2.0,UNC_IDD-InfluPaint,413.29472189111254,348.7082546224428,0.0,64.58646726866975,0.98,False,False,614.994317612186
2026-01-31,37,3.0,UNC_IDD-InfluPaint,186.92248961127785,135.65113581567965,0.0,51.27135379559809,0.9,False,True,317.36582664908644
2026-01-17,27,0.0,UNC_IDD-InfluPaint,94.1219843994349,58.395023926203805,0.0,35.72696047323107,0.8,False,True,170.4204801250795
2026-01-24,27,1.0,UNC_IDD-InfluPaint,88.2033782056702,49.6115699697895,0.0,38.59180823588069,0.7,False,True,160.21448680058415
2026-01-31,27,2.0,UNC_IDD-InfluPaint,86.98603654256955,46.649576713420295,0.0,40.33645982914926,0.7,False,True,159.18852136930457
2026-02-07,27,3.0,UNC_IDD-InfluPaint,77.41980787546349,35.6079253729364,0.0,41.811882502527084,0.7,False,True,139.5872550704355
2026-01-17,36,0.0,UNC_IDD-InfluPaint,110.83282338370076,24.563163045513686,0.0,86.2696603381871,0.4,True,True,152.39288767505104
2026-01-24,36,1.0,UNC_IDD-InfluPaint,142.82539932040393,53.33949051576003,0.0,89.48590880464391,0.6,False,True,247.5457636798468
2026-01-31,36,2.0,UNC_IDD-InfluPaint,181.55065444185087,91.12140229148517,0.0,90.42925215036567,0.7,False,True,320.87173926377113
2026-02-07,36,3.0,UNC_IDD-InfluPaint,115.55313902297914,34.795485364876164,0.0,80.75765365810298,0.5,True,True,188.31050717077812
2026-01-17,37,0.0,UNC_IDD-InfluPaint,171.77554742881262,121.11942140372699,0.0,50.65612602508565,0.9,False,True,296.7965091944112
2026-01-24,37,1.0,UNC_IDD-InfluPaint,48.42710233212091,1.3332507223050687,0.0,47.093851609815836,0.09999999999999998,True,True,30.66476661301658
2026-01-31,37,2.0,UNC_IDD-InfluPaint,47.13214506573432,0.0,10.822290165910001,36.30985489982432,-0.3999999999999999,True,True,72.65680646506985
2026-02-07,37,3.0,UNC_IDD-InfluPaint,68.77259630176374,0.0,38.54642036309235,30.226175938671393,-0.6000000000000001,False,True,135.11668671309164
2026-01-24,27,0.0,UNC_IDD-InfluPaint,23.71278135463574,0.0,4.405698255832425,19.30708309880331,-0.30000000000000004,True,True,32.57976787699221
2026-01-31,27,1.0,UNC_IDD-InfluPaint,22.04301135182128,0.1626634437254631,0.0,21.880347908095818,0.09999999999999998,True,True,3.741259205685651
2026-02-07,27,2.0,UNC_IDD-InfluPaint,25.416342814352067,1.2452387886458125,0.0,24.171104025706253,0.19999999999999996,True,True,18.928042707193526
2026-02-14,27,3.0,UNC_IDD-InfluPaint,26.2263368338448,0.0,1.8638529247874522,24.362483909057357,-0.19999999999999996,True,True,25.46310300378738
2026-01-24,36,0.0,UNC_IDD-InfluPaint,75.25029140263699,0.0,37.84475361590047,37.40553778673652,-0.6000000000000001,False,True,141.67465239356807
2026-01-31,36,1.0,UNC_IDD-InfluPaint,41.95161316498276,0.0,1.8056991685870858,40.14591399639566,-0.19999999999999996,True,True,27.7346640651524
2026-02-07,36,2.0,UNC_IDD-InfluPaint,36.52155235987918,0.0,1.1498800452643314,35.371672314614855,-0.10000000000000009,True,True,26.44724104107962
2026-02-14,36,3.0,UNC_IDD-InfluPaint,34.23073453807931,0.0,1.1947111207721957,33.03602341730711,-0.19999999999999996,True,True,23.18199113204389
2026-01-24,37,0.0,UNC_IDD-InfluPaint,64.89015264013133,0.0,38.48456988117242,26.405582758958925,-0.7,False,True,123.88578426074974
2026-01-31,37,1.0,UNC_IDD-InfluPaint,124.82068106191149,0.0,102.40267404632147,22.418007015590003,-0.8999999999999999,False,True,203.04093944561208
2026-02-07,37,2.0,UNC_IDD-InfluPaint,140.11198148868053,0.0,120.68228262734246,19.429698861338057,-0.95,False,False,221.4122609615386
